sim_idx,null_final_sync,null_order_param,null_closure_corr
472,0.47439212377989987,0.6605748575681227,0.12291387337549603
473,0.6874282933633391,0.6089313599714429,-0.010042378670623662
474,0.63228241938294,0.6145927812774974,0.04310311578926843
475,0.5549900317544813,0.6236153921572959,0.03602152674126013
476,0.6813909071049189,0.646272243143081,0.027599472476336442
477,0.6036870794019528,0.640859296344525,0.1358651762458335
478,0.6197671984677017,0.6428016271324046,0.01570995707641487
479,0.630840599673646,0.659153344142155,-0.0721890019526642
480,0.6044643704595959,0.641874246766655,-0.04745267170317865
481,0.5699550553630153,0.6268146387790337,-0.01827903056728654
482,0.5819223576609975,0.6379746017262116,-0.07298770360782421
483,0.5811905774190758,0.600942690350413,0.03363213927288463
484,0.6330688562519597,0.6262643479935426,0.0927475893782565
485,0.5067680458255301,0.6333655078417163,-0.00748343405690624
486,0.5953364012067367,0.6435111857120656,-0.07747518491668723
487,0.7380702515105313,0.660319469766797,-0.025400568817958227
488,0.5789639021515086,0.6134181633133621,-0.048452282054660435
489,0.5552257059687632,0.6529164321184675,0.024993684396457584
490,0.5854056230787303,0.6466781426965185,-0.03926460076323178
491,0.6371547824638032,0.649886284851459,-0.03275065441648583
492,0.5870388339156832,0.6327570373117914,0.05070481501442791
493,0.6924234107965452,0.6167775410331134,-0.019656731927752375
494,0.6481652945701952,0.6354025462568142,0.051534126308125115
495,0.8398684470186906,0.6606409556104796,-0.08591481398872605
496,0.638093068867248,0.6316213259189037,-0.0234312859668404
497,0.5999764705674611,0.646480015840085,-0.07250145439770583
498,0.7358051017150187,0.6296923901917058,0.02111278561977826
499,0.8067421781878096,0.6285759741007532,0.006761303255024595
