universe_id,detector_id,depth,detector_name
6397,12,6,D13_composition
6397,14,6,D15_self_reference
6397,15,8,D16_scale_invariance
6397,17,8,D18_separability
6397,18,10,D19_boundary_formation
6397,19,5,D20_distance_structure
6398,1,6,D02_trajectory_convergence
6398,3,5,D04_recurrence
6398,4,5,D05_persistence
6398,5,15,D06_invariant_transitions
6398,6,8,D07_forbidden_transitions
6398,12,6,D13_composition
6398,14,6,D15_self_reference
6398,15,8,D16_scale_invariance
6398,17,8,D18_separability
6398,18,10,D19_boundary_formation
6398,19,5,D20_distance_structure
6399,2,33,D03_trajectory_divergence
6399,3,5,D04_recurrence
6399,5,5,D06_invariant_transitions
6399,7,5,D08_neighborhood_stability
6399,10,12,D11_symmetry_breaking
6399,11,5,D12_closure
6399,12,6,D13_composition
6399,14,6,D15_self_reference
6399,15,8,D16_scale_invariance
6399,17,8,D18_separability
6400,3,5,D04_recurrence
6400,4,29,D05_persistence
6400,5,10,D06_invariant_transitions
6400,7,5,D08_neighborhood_stability
6400,8,21,D09_compression
6400,10,22,D11_symmetry_breaking
6400,12,6,D13_composition
6400,14,6,D15_self_reference
6400,15,8,D16_scale_invariance
6400,17,8,D18_separability
6400,19,5,D20_distance_structure
6401,1,9,D02_trajectory_convergence
6401,3,9,D04_recurrence
6401,5,35,D06_invariant_transitions
6401,10,23,D11_symmetry_breaking
6401,12,13,D13_composition
6401,14,7,D15_self_reference
6401,19,5,D20_distance_structure
6402,1,6,D02_trajectory_convergence
6402,3,5,D04_recurrence
6402,4,5,D05_persistence
6402,5,13,D06_invariant_transitions
6402,6,8,D07_forbidden_transitions
6402,12,6,D13_composition
6402,14,6,D15_self_reference
6402,15,8,D16_scale_invariance
6402,17,8,D18_separability
6402,18,10,D19_boundary_formation
6402,19,5,D20_distance_structure
6403,1,10,D02_trajectory_convergence
6403,3,5,D04_recurrence
6403,4,5,D05_persistence
6403,7,5,D08_neighborhood_stability
6403,12,6,D13_composition
6403,14,6,D15_self_reference
6403,15,8,D16_scale_invariance
6403,17,8,D18_separability
6403,18,10,D19_boundary_formation
6403,19,5,D20_distance_structure
6404,1,6,D02_trajectory_convergence
6404,3,5,D04_recurrence
6404,4,5,D05_persistence
6404,5,24,D06_invariant_transitions
6404,12,6,D13_composition
6404,14,6,D15_self_reference
6404,17,8,D18_separability
6404,18,10,D19_boundary_formation
6404,19,5,D20_distance_structure
6405,3,5,D04_recurrence
6405,5,5,D06_invariant_transitions
6405,7,5,D08_neighborhood_stability
6405,10,11,D11_symmetry_breaking
6405,11,5,D12_closure
6405,12,6,D13_composition
6405,14,6,D15_self_reference
6405,15,8,D16_scale_invariance
6405,16,5,D17_repeatability
6405,17,8,D18_separability
6406,1,6,D02_trajectory_convergence
6406,3,5,D04_recurrence
6406,4,5,D05_persistence
6406,5,47,D06_invariant_transitions
6406,7,5,D08_neighborhood_stability
6406,12,7,D13_composition
6406,14,6,D15_self_reference
6406,17,8,D18_separability
6406,18,10,D19_boundary_formation
6406,19,5,D20_distance_structure
6407,1,6,D02_trajectory_convergence
6407,3,7,D04_recurrence
6407,5,10,D06_invariant_transitions
6407,12,8,D13_composition
6407,14,6,D15_self_reference
6407,18,10,D19_boundary_formation
6407,19,5,D20_distance_structure
6408,1,6,D02_trajectory_convergence
6408,3,5,D04_recurrence
6408,4,5,D05_persistence
6408,5,12,D06_invariant_transitions
6408,6,8,D07_forbidden_transitions
6408,12,6,D13_composition
6408,14,6,D15_self_reference
6408,15,8,D16_scale_invariance
6408,17,8,D18_separability
6408,18,10,D19_boundary_formation
6408,19,5,D20_distance_structure
6409,1,8,D02_trajectory_convergence
6409,3,5,D04_recurrence
6409,4,5,D05_persistence
6409,7,5,D08_neighborhood_stability
6409,12,6,D13_composition
6409,14,6,D15_self_reference
6409,15,8,D16_scale_invariance
6409,17,8,D18_separability
6409,18,10,D19_boundary_formation
6409,19,5,D20_distance_structure
6410,1,6,D02_trajectory_convergence
6410,3,5,D04_recurrence
6410,4,5,D05_persistence
6410,5,30,D06_invariant_transitions
6410,7,5,D08_neighborhood_stability
6410,12,6,D13_composition
6410,14,6,D15_self_reference
6410,15,8,D16_scale_invariance
6410,17,8,D18_separability
6410,18,10,D19_boundary_formation
6410,19,5,D20_distance_structure
6411,2,5,D03_trajectory_divergence
6411,3,5,D04_recurrence
6411,5,5,D06_invariant_transitions
6411,7,5,D08_neighborhood_stability
6411,10,15,D11_symmetry_breaking
6411,11,5,D12_closure
6411,12,6,D13_composition
6411,14,6,D15_self_reference
6411,15,8,D16_scale_invariance
6411,17,8,D18_separability
6412,1,6,D02_trajectory_convergence
6412,3,5,D04_recurrence
6412,4,5,D05_persistence
6412,5,46,D06_invariant_transitions
6412,7,5,D08_neighborhood_stability
6412,12,6,D13_composition
6412,14,6,D15_self_reference
6412,15,8,D16_scale_invariance
6412,17,8,D18_separability
6412,18,10,D19_boundary_formation
6412,19,5,D20_distance_structure
6413,1,10,D02_trajectory_convergence
6413,3,6,D04_recurrence
6413,5,26,D06_invariant_transitions
6413,12,6,D13_composition
6413,14,6,D15_self_reference
6413,15,8,D16_scale_invariance
6413,17,8,D18_separability
6413,18,10,D19_boundary_formation
6413,19,5,D20_distance_structure
6414,1,8,D02_trajectory_convergence
6414,3,5,D04_recurrence
6414,4,5,D05_persistence
6414,5,30,D06_invariant_transitions
6414,7,5,D08_neighborhood_stability
6414,12,6,D13_composition
6414,14,6,D15_self_reference
6414,15,8,D16_scale_invariance
6414,17,8,D18_separability
6414,18,10,D19_boundary_formation
6414,19,5,D20_distance_structure
6415,1,6,D02_trajectory_convergence
6415,3,5,D04_recurrence
6415,4,5,D05_persistence
6415,7,5,D08_neighborhood_stability
6415,12,6,D13_composition
6415,14,6,D15_self_reference
6415,15,8,D16_scale_invariance
6415,17,8,D18_separability
6415,18,10,D19_boundary_formation
6415,19,5,D20_distance_structure
6416,1,6,D02_trajectory_convergence
6416,3,5,D04_recurrence
6416,4,5,D05_persistence
6416,5,14,D06_invariant_transitions
6416,6,8,D07_forbidden_transitions
6416,12,6,D13_composition
6416,14,6,D15_self_reference
6416,15,8,D16_scale_invariance
6416,17,8,D18_separability
6416,18,10,D19_boundary_formation
6416,19,5,D20_distance_structure
6417,2,5,D03_trajectory_divergence
6417,3,5,D04_recurrence
6417,5,5,D06_invariant_transitions
6417,7,5,D08_neighborhood_stability
6417,10,12,D11_symmetry_breaking
6417,11,5,D12_closure
6417,12,6,D13_composition
6417,14,6,D15_self_reference
6417,15,8,D16_scale_invariance
6417,17,8,D18_separability
6418,1,6,D02_trajectory_convergence
6418,3,5,D04_recurrence
6418,4,23,D05_persistence
6418,5,13,D06_invariant_transitions
6418,7,5,D08_neighborhood_stability
6418,10,23,D11_symmetry_breaking
6418,11,5,D12_closure
6418,12,6,D13_composition
6418,14,6,D15_self_reference
6418,15,8,D16_scale_invariance
6418,17,8,D18_separability
6418,19,5,D20_distance_structure
6419,1,6,D02_trajectory_convergence
6419,3,5,D04_recurrence
6419,4,31,D05_persistence
6419,5,13,D06_invariant_transitions
6419,12,7,D13_composition
6419,13,8,D14_hierarchy
6419,14,6,D15_self_reference
6419,15,8,D16_scale_invariance
6419,18,10,D19_boundary_formation
6419,19,5,D20_distance_structure
6420,1,6,D02_trajectory_convergence
6420,3,5,D04_recurrence
6420,4,5,D05_persistence
6420,5,13,D06_invariant_transitions
6420,12,6,D13_composition
6420,14,6,D15_self_reference
6420,15,8,D16_scale_invariance
6420,17,8,D18_separability
6420,18,10,D19_boundary_formation
6420,19,5,D20_distance_structure
6421,1,6,D02_trajectory_convergence
6421,3,5,D04_recurrence
6421,4,5,D05_persistence
6421,7,5,D08_neighborhood_stability
6421,12,6,D13_composition
6421,14,6,D15_self_reference
6421,15,8,D16_scale_invariance
6421,17,8,D18_separability
6421,18,10,D19_boundary_formation
6421,19,5,D20_distance_structure
6422,1,6,D02_trajectory_convergence
6422,3,5,D04_recurrence
6422,4,5,D05_persistence
6422,5,12,D06_invariant_transitions
6422,6,8,D07_forbidden_transitions
6422,12,6,D13_composition
6422,14,6,D15_self_reference
6422,15,8,D16_scale_invariance
6422,17,8,D18_separability
6422,18,10,D19_boundary_formation
6422,19,5,D20_distance_structure
6423,3,5,D04_recurrence
6423,4,34,D05_persistence
6423,5,5,D06_invariant_transitions
6423,7,5,D08_neighborhood_stability
6423,10,8,D11_symmetry_breaking
6423,11,5,D12_closure
6423,12,6,D13_composition
6423,14,6,D15_self_reference
6423,15,8,D16_scale_invariance
6423,16,5,D17_repeatability
6423,17,8,D18_separability
6424,1,6,D02_trajectory_convergence
6424,3,5,D04_recurrence
6424,4,5,D05_persistence
6424,5,45,D06_invariant_transitions
6424,6,8,D07_forbidden_transitions
6424,7,5,D08_neighborhood_stability
6424,12,6,D13_composition
6424,14,6,D15_self_reference
6424,15,8,D16_scale_invariance
6424,17,8,D18_separability
6424,18,10,D19_boundary_formation
6424,19,5,D20_distance_structure
6425,1,6,D02_trajectory_convergence
6425,3,5,D04_recurrence
6425,5,8,D06_invariant_transitions
6425,12,7,D13_composition
6425,14,6,D15_self_reference
6425,19,5,D20_distance_structure
6426,1,6,D02_trajectory_convergence
6426,3,5,D04_recurrence
6426,4,5,D05_persistence
6426,5,20,D06_invariant_transitions
6426,12,6,D13_composition
6426,14,6,D15_self_reference
6426,17,8,D18_separability
6426,18,10,D19_boundary_formation
6426,19,5,D20_distance_structure
6427,1,8,D02_trajectory_convergence
6427,3,5,D04_recurrence
6427,4,5,D05_persistence
6427,7,5,D08_neighborhood_stability
6427,12,6,D13_composition
6427,14,6,D15_self_reference
6427,15,8,D16_scale_invariance
6427,17,8,D18_separability
6427,19,5,D20_distance_structure
6428,1,6,D02_trajectory_convergence
6428,3,5,D04_recurrence
6428,4,5,D05_persistence
6428,5,16,D06_invariant_transitions
6428,6,8,D07_forbidden_transitions
6428,12,6,D13_composition
6428,14,6,D15_self_reference
6428,17,8,D18_separability
6428,18,10,D19_boundary_formation
6428,19,5,D20_distance_structure
6429,3,5,D04_recurrence
6429,4,32,D05_persistence
6429,5,5,D06_invariant_transitions
6429,7,5,D08_neighborhood_stability
6429,10,10,D11_symmetry_breaking
6429,11,5,D12_closure
6429,12,6,D13_composition
6429,14,6,D15_self_reference
6429,15,8,D16_scale_invariance
6429,16,5,D17_repeatability
6429,17,8,D18_separability
6430,1,6,D02_trajectory_convergence
6430,3,5,D04_recurrence
6430,4,17,D05_persistence
6430,5,17,D06_invariant_transitions
6430,7,5,D08_neighborhood_stability
6430,10,22,D11_symmetry_breaking
6430,12,6,D13_composition
6430,14,6,D15_self_reference
6430,15,8,D16_scale_invariance
6430,17,8,D18_separability
6430,19,5,D20_distance_structure
6431,1,6,D02_trajectory_convergence
6431,3,7,D04_recurrence
6431,5,41,D06_invariant_transitions
6431,12,9,D13_composition
6431,14,6,D15_self_reference
6431,18,10,D19_boundary_formation
6431,19,5,D20_distance_structure
6432,1,6,D02_trajectory_convergence
6432,3,5,D04_recurrence
6432,4,5,D05_persistence
6432,5,10,D06_invariant_transitions
6432,6,8,D07_forbidden_transitions
6432,12,6,D13_composition
6432,14,6,D15_self_reference
6432,17,8,D18_separability
6432,18,10,D19_boundary_formation
6432,19,5,D20_distance_structure
6433,1,8,D02_trajectory_convergence
6433,3,5,D04_recurrence
6433,4,5,D05_persistence
6433,7,5,D08_neighborhood_stability
6433,12,6,D13_composition
6433,14,6,D15_self_reference
6433,15,8,D16_scale_invariance
6433,17,8,D18_separability
6433,19,5,D20_distance_structure
6434,1,6,D02_trajectory_convergence
6434,3,5,D04_recurrence
6434,4,5,D05_persistence
6434,5,12,D06_invariant_transitions
6434,6,8,D07_forbidden_transitions
6434,12,6,D13_composition
6434,13,8,D14_hierarchy
6434,14,6,D15_self_reference
6434,15,8,D16_scale_invariance
6434,17,8,D18_separability
6434,18,10,D19_boundary_formation
6434,19,5,D20_distance_structure
6435,2,5,D03_trajectory_divergence
6435,3,5,D04_recurrence
6435,5,5,D06_invariant_transitions
6435,7,5,D08_neighborhood_stability
6435,10,12,D11_symmetry_breaking
6435,11,5,D12_closure
6435,12,6,D13_composition
6435,14,6,D15_self_reference
6435,15,8,D16_scale_invariance
6435,17,8,D18_separability
6436,1,6,D02_trajectory_convergence
6436,3,5,D04_recurrence
6436,4,5,D05_persistence
6436,5,44,D06_invariant_transitions
6436,7,5,D08_neighborhood_stability
6436,11,5,D12_closure
6436,12,6,D13_composition
6436,14,6,D15_self_reference
6436,15,8,D16_scale_invariance
6436,17,8,D18_separability
6436,18,10,D19_boundary_formation
6436,19,5,D20_distance_structure
6437,1,6,D02_trajectory_convergence
6437,3,5,D04_recurrence
6437,5,22,D06_invariant_transitions
6437,11,6,D12_closure
6437,12,6,D13_composition
6437,14,6,D15_self_reference
6437,17,8,D18_separability
6437,18,10,D19_boundary_formation
6437,19,5,D20_distance_structure
6438,1,6,D02_trajectory_convergence
6438,3,5,D04_recurrence
6438,4,5,D05_persistence
6438,5,22,D06_invariant_transitions
6438,12,6,D13_composition
6438,14,6,D15_self_reference
6438,15,8,D16_scale_invariance
6438,17,8,D18_separability
6438,18,10,D19_boundary_formation
6438,19,5,D20_distance_structure
6439,1,8,D02_trajectory_convergence
6439,3,6,D04_recurrence
6439,4,5,D05_persistence
6439,5,44,D06_invariant_transitions
6439,7,5,D08_neighborhood_stability
6439,12,7,D13_composition
6439,14,6,D15_self_reference
6439,15,8,D16_scale_invariance
6439,17,8,D18_separability
6439,18,10,D19_boundary_formation
6439,19,5,D20_distance_structure
6440,1,6,D02_trajectory_convergence
6440,3,5,D04_recurrence
6440,4,5,D05_persistence
6440,5,20,D06_invariant_transitions
6440,12,6,D13_composition
6440,14,6,D15_self_reference
6440,17,8,D18_separability
6440,18,10,D19_boundary_formation
6440,19,5,D20_distance_structure
6441,5,5,D06_invariant_transitions
6441,7,5,D08_neighborhood_stability
6441,10,15,D11_symmetry_breaking
6441,12,6,D13_composition
6441,14,6,D15_self_reference
6441,15,8,D16_scale_invariance
6441,16,5,D17_repeatability
6441,17,8,D18_separability
6442,1,6,D02_trajectory_convergence
6442,3,6,D04_recurrence
6442,4,5,D05_persistence
6442,5,47,D06_invariant_transitions
6442,7,5,D08_neighborhood_stability
6442,12,7,D13_composition
6442,14,6,D15_self_reference
6442,17,8,D18_separability
6442,18,10,D19_boundary_formation
6442,19,5,D20_distance_structure
6443,1,6,D02_trajectory_convergence
6443,3,6,D04_recurrence
6443,5,28,D06_invariant_transitions
6443,10,10,D11_symmetry_breaking
6443,12,9,D13_composition
6443,13,8,D14_hierarchy
6443,14,6,D15_self_reference
6443,17,8,D18_separability
6444,1,6,D02_trajectory_convergence
6444,3,5,D04_recurrence
6444,4,5,D05_persistence
6444,5,11,D06_invariant_transitions
6444,6,8,D07_forbidden_transitions
6444,12,6,D13_composition
6444,14,6,D15_self_reference
6444,15,8,D16_scale_invariance
6444,17,8,D18_separability
6444,18,10,D19_boundary_formation
6444,19,5,D20_distance_structure
6445,1,6,D02_trajectory_convergence
6445,3,5,D04_recurrence
6445,4,5,D05_persistence
6445,7,5,D08_neighborhood_stability
6445,12,6,D13_composition
6445,14,6,D15_self_reference
6445,15,8,D16_scale_invariance
6445,17,8,D18_separability
6445,19,5,D20_distance_structure
6446,1,6,D02_trajectory_convergence
6446,3,5,D04_recurrence
6446,4,5,D05_persistence
6446,5,15,D06_invariant_transitions
6446,6,8,D07_forbidden_transitions
6446,12,6,D13_composition
6446,13,8,D14_hierarchy
6446,14,6,D15_self_reference
6446,15,8,D16_scale_invariance
6446,17,8,D18_separability
6446,18,10,D19_boundary_formation
6446,19,5,D20_distance_structure
6447,2,5,D03_trajectory_divergence
6447,3,5,D04_recurrence
6447,5,5,D06_invariant_transitions
6447,7,5,D08_neighborhood_stability
6447,10,11,D11_symmetry_breaking
6447,11,5,D12_closure
6447,12,6,D13_composition
6447,14,6,D15_self_reference
6447,15,8,D16_scale_invariance
6447,16,5,D17_repeatability
6447,17,8,D18_separability
6448,1,6,D02_trajectory_convergence
6448,3,5,D04_recurrence
6448,4,5,D05_persistence
6448,7,5,D08_neighborhood_stability
6448,8,8,D09_compression
6448,10,23,D11_symmetry_breaking
6448,11,5,D12_closure
6448,12,6,D13_composition
6448,14,6,D15_self_reference
6448,19,5,D20_distance_structure
6449,1,6,D02_trajectory_convergence
6449,3,5,D04_recurrence
6449,4,30,D05_persistence
6449,5,42,D06_invariant_transitions
6449,12,6,D13_composition
6449,14,6,D15_self_reference
6449,17,8,D18_separability
6449,18,10,D19_boundary_formation
6449,19,5,D20_distance_structure
6450,1,6,D02_trajectory_convergence
6450,3,6,D04_recurrence
6450,4,5,D05_persistence
6450,7,5,D08_neighborhood_stability
6450,12,7,D13_composition
6450,14,6,D15_self_reference
6450,17,8,D18_separability
6450,18,10,D19_boundary_formation
6450,19,5,D20_distance_structure
6451,1,8,D02_trajectory_convergence
6451,3,5,D04_recurrence
6451,4,5,D05_persistence
6451,5,48,D06_invariant_transitions
6451,7,5,D08_neighborhood_stability
6451,12,6,D13_composition
6451,14,6,D15_self_reference
6451,15,8,D16_scale_invariance
6451,17,8,D18_separability
6451,18,10,D19_boundary_formation
6451,19,5,D20_distance_structure
6452,1,6,D02_trajectory_convergence
6452,3,5,D04_recurrence
6452,4,5,D05_persistence
6452,5,14,D06_invariant_transitions
6452,6,8,D07_forbidden_transitions
6452,12,6,D13_composition
6452,14,6,D15_self_reference
6452,15,8,D16_scale_invariance
6452,17,8,D18_separability
6452,18,10,D19_boundary_formation
6452,19,5,D20_distance_structure
6453,3,5,D04_recurrence
6453,4,33,D05_persistence
6453,5,5,D06_invariant_transitions
6453,7,5,D08_neighborhood_stability
6453,10,11,D11_symmetry_breaking
6453,11,5,D12_closure
6453,12,6,D13_composition
6453,14,6,D15_self_reference
6453,15,8,D16_scale_invariance
6453,16,5,D17_repeatability
6453,17,8,D18_separability
6454,1,6,D02_trajectory_convergence
6454,3,5,D04_recurrence
6454,4,5,D05_persistence
6454,5,46,D06_invariant_transitions
6454,7,5,D08_neighborhood_stability
6454,12,6,D13_composition
6454,14,6,D15_self_reference
6454,15,8,D16_scale_invariance
6454,17,8,D18_separability
6454,18,10,D19_boundary_formation
6454,19,5,D20_distance_structure
6455,1,6,D02_trajectory_convergence
6455,3,5,D04_recurrence
6455,5,7,D06_invariant_transitions
6455,11,5,D12_closure
6455,12,6,D13_composition
6455,14,6,D15_self_reference
6455,17,8,D18_separability
6455,19,5,D20_distance_structure
6456,1,6,D02_trajectory_convergence
6456,3,5,D04_recurrence
6456,4,5,D05_persistence
6456,5,12,D06_invariant_transitions
6456,12,6,D13_composition
6456,14,6,D15_self_reference
6456,15,8,D16_scale_invariance
6456,17,8,D18_separability
6456,18,10,D19_boundary_formation
6456,19,5,D20_distance_structure
6457,1,6,D02_trajectory_convergence
6457,3,5,D04_recurrence
6457,4,5,D05_persistence
6457,5,45,D06_invariant_transitions
6457,7,5,D08_neighborhood_stability
6457,12,6,D13_composition
6457,14,6,D15_self_reference
6457,15,8,D16_scale_invariance
6457,17,8,D18_separability
6457,18,10,D19_boundary_formation
6457,19,5,D20_distance_structure
6458,1,6,D02_trajectory_convergence
6458,3,5,D04_recurrence
6458,4,5,D05_persistence
6458,5,20,D06_invariant_transitions
6458,6,8,D07_forbidden_transitions
6458,11,5,D12_closure
6458,12,6,D13_composition
